,Unnamed: 0,Unnamed: 0.1,Movie,Distributor,WW_gross,Domestic_gross,Domestic_percentage,Intr_gross,Intr_percentage,Movie_link,movie,Argentina,Aruba,Australia,Austria,Bahrain,Belgium,Bolivia,Brazil,Bulgaria,Cambodia,Central America,Chile,China,Colombia,Croatia,Curacao,Cyprus,Czech Republic,Denmark,Dist,Dominican Republic,East & West Africa,East Africa,Ecuador,Egypt,Estonia,Ethiopia,Finland,France,Genre,Germany,Ghana,Greece,Hong Kong,Hungary,Iceland,India,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kuwait,Latvia,Lebanon,Lithuania,Malaysia,Mexico,Mongolia,MpaaRating,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Peru,Philippines,Poland,Portugal,ProdBudget,Puerto Rico,Qatar,Romania,Runtime,Russia,Russia - CIS,Serbia & Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sweden,Switzerland,Switzerland (French-speaking),Switzerland (German-speaking),Switzerland (Italian-speaking),Taiwan,Thailand,Trinidad & Tobago,Tunisia,Turkey,Ukraine,United Arab Emirates,United Kingdom,Uruguay,UsDist,UsRelease,Venezuela,Vietnam,West Indies,dummy,updatedGenre
162,162,174,What We Do in the Shadows,U/P,6300000.0,3500000.0,55.4,2800000.0,44.6,/movies/?id=whatwedointheshadows.htm,whatwedointheshadows,,,700710.0,80173.0,,,,,,,,,,,,,,,,Madman,,,,,,,,,,Comedy,319845.0,,,81076.0,,6294.0,,,,,,,,,,,,,,,12297.0,,R,,2001400.0,,21.0,,,,,,7863.0,,,,,86.0,,247242.0,,,,1693.0,,,80808.0,,,,,,42472.0,,,,,,,200108.0,,Unison/Paladin,2015-02-13,,,,,Comedy
163,163,175,Danny Collins,BST,5600000.0,5600000.0,100.0,,0.0,/movies/?id=dannycollins.htm,dannycollins,,,,,,27319.0,,792839.0,24176.0,,,21456.0,,,5858.0,,,,,E1,,,,,,,,,,Comedy / Drama,,,26963.0,81177.0,11089.0,,,,,,,,,6253.0,4215.0,,9399.0,23710.0,5424.0,31104.0,304941.0,,R,,,,,3543.0,,32101.0,,216968.0,17298.0,10000000.0,,4562.0,67918.0,106.0,,105885.0,,15690.0,7534.0,,30709.0,370696.0,84657.0,,,,,,,13724.0,,,109119.0,,,720695.0,,Bleecker Street,2015-03-20,,5213.0,,,Comedy
164,164,177,Serena,Magn.,5100000.0,176000.0,3.5,4900000.0,96.5,/movies/?id=serena.htm,serena,,,306438.0,49724.0,,,,,5336.0,,,,,,33685.0,,,,,Studio Canal,,,,,,10615.0,,,510828.0,Drama,99450.0,,33904.0,,,,,,,,641267.0,,,2003.0,,,,11501.0,,,,,R,,60594.0,,,688.0,,,16620.0,,153459.0,,,,109708.0,109.0,,1391814.0,,49689.0,,,,24040.0,414619.0,,,,,,404592.0,13409.0,,,75798.0,108192.0,50351.0,320907.0,,Magnolia,2015-03-27,,,,,Drama
165,165,179,Dilwale,UTV,4900000.0,4900000.0,100.0,,0.0,/movies/?id=diwale.htm,diwale,,,665017.0,16128.0,,,,,,,,,,,,,,,,Mindblowing,,,,,,,,,,Action Comedy,217520.0,,,,,,13840242.0,,,,,,,,,,,4635.0,,3533374.0,,,Unrated,,403976.0,,,,,290705.0,,,,,,,,158.0,,,,,,,,,,,,,,,,,,,,,4977859.0,3173604.0,,UTV Communications,2015-12-17,,,,,Comedy
166,166,181,Trash,FCW,4800000.0,17500.0,0.4,4800000.0,99.6,/movies/?id=trash.htm,trash,23135.0,,,,1713.0,,,1246678.0,53074.0,,,,,,,,,53083.0,,Distribution,,,,,5680.0,32293.0,,,664134.0,Adventure Comedy,,,,,,,,,,305457.0,605461.0,,,5639.0,,,,10513.0,,,,,R,114618.0,,,,5779.0,,,,88510.0,,,,,,114.0,,,11097.0,123232.0,14243.0,6082.0,,,,,,,,,,,,,,217283.0,35780.0,,13542.0,Focus World,2015-10-09,,,,,Comedy
167,167,182,True Story,FoxS,4700000.0,4700000.0,100.0,,0.0,/movies/?id=truestory.htm,truestory,,,,,,,,,,,,,,,,,,,,Fox,,,,,,,,,3784.0,Drama,91436.0,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,99.0,,,,,,,32198.0,,199874.0,,,,,,,,,,,,,214608.0,,Fox Searchlight,2015-04-17,,,,,Drama
168,168,183,"Buen Dia, Ramon",FIP,4600000.0,154000.0,3.3,4500000.0,96.7,/movies/?id=buendiaramon.htm,buendiaramon,,,,,,,,,,,,,,50716.0,,,,,,Fox,,,,60161.0,,,,,,Foreign,,,,,,,,,,,,,,,,,,,,,4832599.0,,PG-13,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,7036.0,FIP,2015-01-30,,,,,Foreign
169,169,184,"Love, Rosie",TFA,4400000.0,20400.0,0.5,4400000.0,99.5,/movies/?id=loverosie.htm,loverosie,,,1438277.0,599026.0,,132914.0,,1596869.0,,,,97874.0,,,38229.0,,,137312.0,,Studio Canal,,,,,27457.0,,,,,Romantic Comedy,3764672.0,,,842813.0,26695.0,35968.0,42641.0,,,,1003283.0,,,,,,24905.0,152349.0,55718.0,289639.0,1261792.0,,R,542115.0,289525.0,,171804.0,,,59537.0,,,33138.0,,,,,102.0,,805943.0,,265484.0,72371.0,10703.0,98962.0,2312394.0,,45119.0,,,,,480732.0,270165.0,,,,93276.0,130470.0,1888461.0,11639.0,The Film Arcade,2015-02-06,,27271.0,,,Comedy
170,170,185,Hamari Adhuri Kahani,FIP,4400000.0,235000.0,5.3,4200000.0,94.7,/movies/?id=hamariadhurikahani.htm,hamariadhurikahani,,,17162.0,,,,,,,,,,,,,,,,,Mindblowing,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,129.0,,,,,,,,,,,,,,,,,,,,,,136565.0,,FIP,2015-06-12,,,,,Drama
171,171,186,45 Years,IFC,4200000.0,4200000.0,100.0,,0.0,/movies/?id=45years.htm,45years,137857.0,,511971.0,148882.0,,,,138503.0,,,,,,,1849.0,,,,205504.0,Mirada,,,,,,,,345368.0,827543.0,Drama,1044405.0,,,24050.0,8284.0,8539.0,,,,,580899.0,,,,,,,9379.0,2163.0,,82493.0,,R,1160962.0,291048.0,,574447.0,,,,,,79921.0,,,,,95.0,,8365.0,,,,23831.0,,146270.0,599421.0,357526.0,,,164655.0,,38698.0,11493.0,,,14627.0,,4588.0,2632138.0,,IFC,2015-12-23,,,,,Drama
172,172,187,Anomalisa,Par.,3800000.0,3800000.0,100.0,,0.0,/movies/?id=anomalisa.htm,anomalisa,22916.0,,,29226.0,,68924.0,,80942.0,,,,,,,,,,,,UIP,,,,7117.0,,,,,167895.0,Animation,123592.0,,,35919.0,,6403.0,,,,,42217.0,,,,,,,,,,54745.0,,R,,,,,,,3468.0,,6818.0,13271.0,8000000.0,,,,90.0,,,,23288.0,,,9666.0,81861.0,71906.0,,,,,,21912.0,9865.0,,,,,8711.0,321379.0,458.0,Paramount,2015-12-30,,,,,Animation
173,173,188,Escobar: Paradise Lost,RTWC,3800000.0,196000.0,5.2,3600000.0,94.8,/movies/?id=paradiselost2014.htm,paradiselost2014,,,,32877.0,2371.0,15291.0,,,,,,57938.0,,,11304.0,,,,,-,,,,39908.0,,38183.0,,,1276430.0,Romantic Thriller,275114.0,,70778.0,,,,,,,,,,,4067.0,,,,38461.0,34394.0,,1943734.0,,R,,,,,8496.0,,52514.0,,,28639.0,,,,,120.0,,,17045.0,9997.0,,,,,946441.0,,,,,,,,,,37944.0,,79637.0,,59320.0,Radius-TWC,2015-06-26,275821.0,,,,Romantic Thriller
174,174,189,Spare Parts,LGF,3600000.0,3600000.0,100.0,,0.0,/movies/?id=spareparts.htm,spareparts,,,,,,,,,,,,,,,,,,,,Videocine,,,,,,,,,,Family,,,,,,,,,,,,,,,,,,,,,79228.0,,PG-13,,,,,,,,,,,,,,,83.0,,,,,,,3141.0,,,,,,,,,,,,,,,,,Lionsgate,2015-01-16,,,,,Family
175,175,190,Learning to Drive,BG,3400000.0,3400000.0,100.0,,0.0,/movies/?id=learningtodrive.htm,learningtodrive,,,177472.0,152598.0,,,,,,,,,,,,,,,,Madman,,,,,,,,,,Comedy,969739.0,,38525.0,46434.0,,,,,,,,,,,,,,,,,,,R,,210396.0,,,,,,,,,,,,,89.0,,,,,,,,,879123.0,,,,,,,,,,,,,45596.0,,Broad Green Pictures,2015-08-21,,,,,Comedy
176,176,191,By the Sea,Uni.,3300000.0,538000.0,16.1,2800000.0,83.9,/movies/?id=bythesea.htm,bythesea,158002.0,,174334.0,11425.0,,9418.0,,123286.0,,,,,,,8551.0,,,21059.0,8123.0,UIP,,,,51802.0,,,,8258.0,77958.0,Drama,90455.0,,53772.0,84791.0,,,,,,38927.0,244457.0,,,,,,20419.0,27057.0,21152.0,,100691.0,,R,,,,,,,27513.0,19187.0,69674.0,,10000000.0,,,85770.0,122.0,,208984.0,,,18501.0,6513.0,,36704.0,25120.0,14294.0,,,,,,11618.0,,,165964.0,225760.0,,37732.0,4100.0,Universal,2015-11-13,140732.0,,,,Drama
177,177,192,Sleeping with Other People,IFC,3200000.0,819000.0,25.5,2400000.0,74.5,/movies/?id=sleepingwithotherpeople.htm,sleepingwithotherpeople,,,51374.0,,,80888.0,,,,,,,,,,,,8151.0,,Madman,,,,,,31083.0,,,570334.0,Comedy,,,30017.0,,175268.0,,,,,,,,,17850.0,,,11571.0,12165.0,38143.0,,,,R,194258.0,7134.0,,,,,,,101494.0,50459.0,,,,101951.0,95.0,,24346.0,9045.0,,16124.0,12310.0,77198.0,44671.0,,,,,,,21453.0,,,,,55686.0,199809.0,15030.0,,IFC,2015-09-11,,,,,Comedy
178,178,193,Phoenix (2015),IFC,3200000.0,3200000.0,100.0,,0.0,/movies/?id=phoenix2015.htm,phoenix2015,6619.0,,196497.0,35735.0,,32453.0,,4802.0,,,,,,24111.0,,,,,,Alfa,,,,,,,,,809167.0,Foreign,704818.0,,85838.0,,,,,,,,96375.0,,,,,,,,2261.0,,,,PG-13,,151940.0,,501.0,,,,,,,,,,,98.0,,,,,836.0,,,,353358.0,28175.0,,,,,,,,,,,,58634.0,14331.0,IFC,2015-07-24,,,,,Foreign
179,179,194,Jimmy's Hall,SPC,3200000.0,561000.0,17.7,2600000.0,82.3,/movies/?id=jimmyshall.htm,jimmyshall,,,,28294.0,,127201.0,,,,,,,,,,,,,,Rialto,,,,,,,,,1559393.0,Historical Drama,287373.0,,33624.0,13843.0,,425.0,,,,,1150087.0,,,,,,,,,,,,PG-13,,90201.0,,,,,,,5893.0,,,,,3313.0,109.0,,,,,,4295.0,,,107717.0,6079.0,,,,,,,,,3243.0,,,834030.0,,Sony Classics,2015-07-03,,,,,Drama
180,180,197,Tanu Weds Manu Returns,Eros,3000000.0,3000000.0,100.0,,0.0,/movies/?id=tanuwedsmanureturns.htm,tanuwedsmanureturns,,,405031.0,,,,,,,,,,,,,,,,,-,,,,,,,,,,Romantic Comedy,,,,,,,,,,,,,,,,,,,,30446.0,,,Unrated,,62810.0,,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,,,,,638315.0,,Eros,2015-05-22,,,,,Comedy
181,181,198,Rock The Kasbah,ORF,3000000.0,3000000.0,100.0,,0.0,/movies/?id=rockthekasbah.htm,rockthekasbah,,,,13245.0,,,,10253.0,,,,,,,,,,,,Constantin,,,,,,,,3833.0,,Comedy / Drama,113228.0,,,,,,,,,,62865.0,,,,,,2776.0,,,,10806.0,,R,,27400.0,,,,,,,37011.0,12827.0,,,,,106.0,,19498.0,,9477.0,,,7452.0,,6910.0,,,,,,,,,,,,30420.0,5509.0,,Open Road Films,2015-10-23,,,,,Comedy
182,182,199,The End of the Tour,A24,3000000.0,3000000.0,100.0,,0.0,/movies/?id=endofthetour.htm,endofthetour,,,,,,,,,,,,,,,,,,,,Golden Scene,,,,,,,,,,Drama,,,,12515.0,,,,,,,51781.0,,,,,,,,,,,,R,,,,63.0,,,,,,,,,,,106.0,,,,,,,,,5748.0,,,,,,,,,,,,,,,A24,2015-07-31,,,,,Drama
183,183,200,Captive (2015),Par.,2800000.0,2600000.0,92.2,218000.0,7.8,/movies/?id=captive2015.htm,captive2015,,,,,,,,,,,,,,,,,,,,UIP,,,,,,,,,,Thriller,,,,,,,,,,,,,,,6391.0,,,,,,,,PG-13,,,10277.0,,,,,,,,,,,,97.0,,,,,,,,,,,,,,,,,,,,,,79328.0,,Paramount,2015-09-18,,,,,Thriller
184,184,201,He Named Me Malala,FoxS,2800000.0,2700000.0,96.5,97100.0,3.5,/movies/?id=malala.htm,malala,39041.0,,122673.0,62262.0,3242.0,10766.0,,47424.0,,,,12183.0,,31457.0,,,,,27332.0,Fox,,,,,,,,,,Documentary,60224.0,,,,,,,,,,,,,,5106.0,,,4370.0,,,53603.0,,PG-13,,22451.0,2106.0,,5504.0,,10574.0,,,,,,4538.0,,87.0,,,,,,,5401.0,,20323.0,16793.0,,,,,,,,,,,43138.0,154159.0,,Fox Searchlight,2015-10-02,,,,,Documentary
185,185,202,Youth,FoxS,2700000.0,2700000.0,100.0,,0.0,/movies/?id=youth.htm,youth,84899.0,,650071.0,218793.0,,529858.0,,229295.0,18612.0,,,,,,,,,236109.0,301809.0,Disney,,,,,,21373.0,,58166.0,2096942.0,Drama,1712737.0,,325305.0,73366.0,116370.0,12138.0,,,,,6828961.0,,,,,,61509.0,,156039.0,,62962.0,,R,1437309.0,136469.0,,78800.0,,,,,580976.0,101057.0,,,,32399.0,118.0,,503557.0,23053.0,,40486.0,52142.0,21673.0,538017.0,1212155.0,,,196447.0,390091.0,,54667.0,,,,45214.0,,,1367668.0,9947.0,Fox Searchlight,2015-12-04,,,,,Drama
186,186,203,Truth,SPC,2500000.0,2500000.0,100.0,,0.0,/movies/?id=truth.htm,truth,53948.0,,238823.0,,,,,237836.0,,,,17060.0,,18436.0,,,,,31672.0,Distribution,,,,,,,,5420.0,340749.0,Drama,,,,,,,,,,,800334.0,,,,,,,,,,58536.0,,R,,,,,,,23467.0,,,68686.0,,,,,121.0,,,,13624.0,,,51242.0,,358475.0,,,27934.0,,,285123.0,,,,21224.0,,,38000.0,17960.0,Sony Classics,2015-10-16,,,,,Drama
187,187,204,Mistress America,FoxS,2500000.0,2500000.0,100.0,,0.0,/movies/?id=mistressamerica.htm,mistressamerica,,,52126.0,23119.0,,,,64409.0,,,,,,,,,,,,Fox,,,,,,,,,105955.0,Comedy,73795.0,,,,,,,,,,39510.0,,,,,,,,,,,,R,,9537.0,,37214.0,,,,,,,,,,,86.0,,,,,,,16961.0,52506.0,107385.0,,,,,,,,,,,,,257789.0,,Fox Searchlight,2015-08-14,,,,,Comedy
188,188,205,Jem and the Holograms,Uni.,2300000.0,2200000.0,93.6,149000.0,6.4,/movies/?id=jemandtheholograms.htm,jemandtheholograms,,,,,,,,,,,,,,,4515.0,,,,,UIP,,,,,,,,,7005.0,Musical,,,,,,2862.0,,,,,,,,,,,,,,,,,PG,,,,14953.0,3267.0,,,5243.0,,,5000000.0,,,,118.0,,,,15099.0,,6720.0,,,6339.0,,,,,,,,,,,40130.0,18853.0,12869.0,,Universal,2015-10-23,,,,,Musical
189,189,206,Beloved Sisters,MBox,2200000.0,54000.0,2.4,2200000.0,97.6,/movies/?id=belovedsisters.htm,belovedsisters,13644.0,,,40753.0,,,,,,,,,,,,,,,,CDI,,,,,,,,,,Foreign,2293203.0,,,,,,,,,,,,,,,,,,,,,,Unrated,,6050.0,,,,,,,,,,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,Music Box Films,2015-01-09,,,,,Foreign
190,190,207,The Riot Club,IFC,2100000.0,7700.0,0.4,2100000.0,99.6,/movies/?id=riotclub.htm,riotclub,,,,18715.0,,21370.0,,,,,,,,,,,,,,-,,,,,,,,,237806.0,Drama / Thriller,107335.0,,,44348.0,,,,,,,498546.0,,,,,,,,,,,,R,,,,,,,,,,,,,,,107.0,,,,,,,10987.0,21819.0,,,,,,,,23493.0,,,,,,2525772.0,,IFC,2015-03-27,,,,,Drama
191,191,208,Tamasha,UTV,2100000.0,2100000.0,100.0,,0.0,/movies/?id=tamasha.htm,tamasha,,,219989.0,133.0,,,,,,,,,,,,,,,,Mindblowing,,,,,,,,,,Comedy / Drama,28422.0,,,,,,12136142.0,,,,,,,,,,,,,,,,Unrated,,46276.0,,,,,,,,,,,,,139.0,,,,,,,,,,,,,,,,,,,,,,663313.0,,UTV Communications,2015-11-25,,,,,Comedy
192,192,209,Cake,CLF,2000000.0,2000000.0,100.0,,0.0,/movies/?id=cake.htm,cake,,,,13076.0,1216.0,,,106997.0,,,,,,,,,,,,WB,,,,,,,,,125514.0,Drama,,,34136.0,,,,,,,,17841.0,,,,,,,,,,,,R,,,,,483.0,,30713.0,,,17147.0,,,2674.0,,102.0,,,,,,,24883.0,,,,,,,,,,,,22558.0,,11267.0,,,Cinelou Films,2015-01-23,,,,,Drama
193,193,210,Assassination (2015),WGUSA,1900000.0,1900000.0,100.0,,0.0,/movies/?id=assassination15.htm,assassination15,,,223922.0,,,,,,,,,,6730000.0,,,,,,,-,,,,,,,,,,Drama / Thriller,,,,187249.0,,,,,,,,,,,,,,,,,,,Unrated,,63761.0,,,,,,,,,,,,,140.0,,,,61014.0,,,,86915500.0,,,,,,,,2993.0,,,,,,,,Well Go USA,2015-08-07,,29965.0,,,Drama
194,194,211,Clouds of Sils Maria,IFC,1900000.0,1900000.0,100.0,,0.0,/movies/?id=cloudsofsilsmaria.htm,cloudsofsilsmaria,,,301280.0,107175.0,,2737.0,,,,,,,,,,,,,,Pinnacle,,,,,,,,45483.0,1150090.0,Drama,553766.0,,11855.0,40683.0,,,,,,,180207.0,,,,,,,8215.0,,,89624.0,,R,43344.0,,,15029.0,,,,,16927.0,6246.0,,,,3179.0,120.0,,,,,,,,,208582.0,,,,,,,,,,12177.0,,,,13541.0,IFC,2015-04-10,,,,,Drama
195,195,212,Testament of Youth,SPC,1800000.0,1800000.0,100.0,,0.0,/movies/?id=testamentofyouth.htm,testamentofyouth,,,590963.0,,,33465.0,,,,,,,,,,,,,,-,,,,,,3938.0,,,249297.0,Drama,,,,,,,,,,,,,,,,,1705.0,,7297.0,,,,PG-13,,184893.0,,,,,,,,12855.0,,,,,129.0,,,,,,,21069.0,,,64267.0,,,,,,,,,,5500.0,,2877384.0,,Sony Classics,2015-06-05,,,,,Drama
196,196,213,Piku,Yash,1800000.0,1800000.0,100.0,,0.0,/movies/?id=piku.htm,piku,,,219971.0,,,,,,,,,,,,,,,,,Mindblowing,,,,,,,,,,Comedy,,,,,,,,,,,,,,,,,,,,28813.0,,,Unrated,,32491.0,,,,,,,,,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,369261.0,,Yash Raj,2015-05-08,,,,,Comedy
197,197,214,The Vatican Tapes,LGF,1800000.0,1800000.0,100.0,,0.0,/movies/?id=vaticantapes.htm,vaticantapes,1352108.0,,,180952.0,,,115525.0,855190.0,,,,175480.0,,609101.0,,,,,,-,,,,253897.0,63914.0,6558.0,,,769688.0,Horror,161403.0,,96246.0,,,,55376.0,,,,668333.0,,,42809.0,,,9120.0,65026.0,42218.0,278893.0,2990474.0,,PG-13,,,,,,,882952.0,97221.0,508558.0,73110.0,,,,,91.0,,990769.0,13165.0,137535.0,,,29144.0,,130596.0,,,,,,,9389.0,,,,45173.0,,201.0,36357.0,Lionsgate,2015-07-24,,,,,Horror
198,198,215,Son of Saul,SPC,1800000.0,1800000.0,100.0,,0.0,/movies/?id=sonofsaul.htm,sonofsaul,30125.0,,231576.0,24011.0,,290897.0,,200025.0,,,,,,69325.0,,,,12399.0,106274.0,Sony,,,,,,,,86806.0,,Drama,63226.0,,155902.0,80775.0,964721.0,3487.0,,,,,377072.0,,,,,,,,1275.0,,100060.0,,R,363974.0,10797.0,,142292.0,,,25106.0,,120218.0,44501.0,,,,54087.0,107.0,,27776.0,,,23691.0,,,154070.0,419431.0,,,,,,41747.0,12843.0,,,48321.0,,,484104.0,6301.0,Sony Classics,2015-12-18,10287.0,,,,Drama
199,199,216,Janis: Little Girl Blue,FR,1600000.0,410000.0,25.2,1200000.0,74.8,/movies/?id=janislittlegirlblue.htm,janislittlegirlblue,,,,43298.0,,,,56303.0,,,,3733.0,,30717.0,,,,,93470.0,Filmladen,,,,,,,,,406595.0,Documentary,227754.0,,,,10478.0,,,,,,171025.0,,,,,,,,,,,,Unrated,8280.0,,,,,,,,19370.0,8005.0,,,,2036.0,103.0,,,,,,6987.0,,,35008.0,,,,,,,,,,,,,144510.0,,FilmRise,2015-11-27,,,,,Documentary
200,200,217,'71,RAtt.,1600000.0,1300000.0,78.2,355000.0,21.8,/movies/?id=71.htm,71,,,,,,,,,,,,,,,,,,,,-,,,,,,14259.0,,7353.0,,War Drama,,,,27268.0,,,,,,,,,,,,,4084.0,,1914.0,,,,R,,,,28664.0,,,,,,7814.0,,,,,99.0,,,,,,,,,80282.0,25482.0,,,,,,,,,,,27117.0,1567094.0,,Roadside Attractions,2015-02-27,,,,,Drama
201,201,218,The Diary of a Teenage Girl,SPC,1500000.0,1500000.0,100.0,,0.0,/movies/?id=diaryofateenagegirl.htm,diaryofateenagegirl,,,,,,30004.0,,,,,,,,,,,,,,-,,,,,,,,,,Drama,61306.0,,,,,,,,,,,,,,,,,,,,2985.0,,R,,,,,,,865.0,,959.0,10462.0,,,,,102.0,,,,,,,7437.0,,18346.0,39922.0,,,,,,,,,,,,125845.0,,Sony Classics,2015-08-07,,,,,Drama
202,202,219,I (2015),AaF,1400000.0,1400000.0,100.0,,0.0,/movies/?id=i2015.htm,i2015,,,203979.0,,,,,,,,,,,,,,,,,Mindblowing,,,,,,,,,,Foreign,,,,,,,,,,,,,,,,,,,,,,,Unrated,,21340.0,,,,,,,,,,,,,188.0,,,,,,,,,,,,,,,,,,,,,1525562.0,,,Aascar Film,2015-01-13,,,,,Foreign
203,203,220,Infinitely Polar Bear,SPC,1400000.0,1400000.0,100.0,,0.0,/movies/?id=infinitelypolarbear.htm,infinitelypolarbear,1010.0,,25885.0,,,,,36709.0,,,,,,,,,,,1796.0,-,,,,,,,,,162622.0,Comedy / Drama,,,13251.0,79302.0,,,,,,,,,,,,,,10649.0,,,,,R,,51016.0,,,,,,,,5400.0,,,,,90.0,,,,,,,,,,,,,,,,,,,,,6119.0,,,Sony Classics,2015-06-19,,,,,Comedy
204,204,221,99 Homes,BG,1400000.0,1400000.0,100.0,,0.0,/movies/?id=99homes.htm,99homes,,,121234.0,,,,,,,,,,,,,,,,,Madman,,,,,,,,,,Thriller,,,32860.0,,,455.0,,,,,,,,,,,,2764.0,,,,,R,,71041.0,,11897.0,,,,,,14193.0,8000000.0,,,,112.0,,,,,,,,92669.0,,,,,,,,,,,,,11355.0,57837.0,,Broad Green Pictures,2015-09-25,,,,,Thriller
205,205,222,Welcome Back,Eros,1400000.0,1400000.0,100.0,,0.0,/movies/?id=welcomeback.htm,welcomeback,,,193147.0,,,,,,,,,,,,,,,,,Eros,,,,,,,,,,Action Thriller,,,,,,,19787838.0,,,,,,,,,,,,,,,,Unrated,,86348.0,,,,,,,,,,,,,152.0,,,,,,,,,,,,,,,,,,,,,,319996.0,,Eros,2015-09-04,,,,,Action
206,206,223,Remember,EOne,1300000.0,547000.0,40.5,802000.0,59.5,/movies/?id=remembercanada.htm,remembercanada,57117.0,,,,,,,243811.0,,,,,,,,,,,,-,,,,,,,,,,Drama / Thriller,48900.0,,,,,,,,,,623506.0,,,,,,,,,,,,R,47442.0,13454.0,,,,,,,,,,,,412.0,95.0,,24800.0,,,,,55317.0,,76386.0,,,,,,20302.0,,,,,,,3075.0,,Entertainment One,2015-10-16,,,,,Drama
207,207,224,The Salt of the Earth,SPC,1300000.0,1300000.0,100.0,,0.0,/movies/?id=saltoftheearth.htm,saltoftheearth,56628.0,,,87408.0,,42893.0,,408420.0,26642.0,,,,,4892.0,,,,,,-,,,,,,,,,,Documentary,515488.0,,79838.0,,,,,,,,1859455.0,,,,,,,,9813.0,,245775.0,,PG-13,77654.0,150066.0,,19376.0,,,,,,,,,,7140.0,110.0,,62990.0,9199.0,,,14836.0,,,196895.0,,,22840.0,44954.0,,106626.0,,,,8322.0,,,,,Sony Classics,2015-03-27,,,,,Documentary
208,208,225,Maps to the Stars,Focus,1300000.0,351000.0,26.2,988000.0,73.8,/movies/?id=mapstothestars.htm,mapstothestars,91750.0,,,77245.0,,146278.0,,93085.0,,,,10041.0,,,,,,9105.0,,Alfa,,,,,,5316.0,,22614.0,1679206.0,Drama,230358.0,,,20990.0,,,,,,,508812.0,,,,,,,,1894.0,,,,R,55094.0,,,,,,,,16329.0,17927.0,,,,12393.0,111.0,,111553.0,,16388.0,,,,,261452.0,,,,,,,7464.0,,,43582.0,,,599795.0,9033.0,Focus Features,2015-02-27,112489.0,,,,Drama
209,209,226,Iris (2015),Magn.,1300000.0,1300000.0,100.0,,0.0,/movies/?id=iris2015.htm,iris2015,,,117232.0,,,,,,,,,,,,,,,,,Madman,,,,,,,,,,Documentary,,,,,,,,,,,,,,,,,,,,,2929.0,,PG-13,,157994.0,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,31875.0,,,,,,,,Magnolia,2015-04-29,,,,,Documentary
210,210,227,The Wolfpack,Magn.,1300000.0,1300000.0,100.0,,0.0,/movies/?id=wolfpack.htm,wolfpack,,,,,,,,,,,,,,,2330.0,,,,,-,,,,,,,,,,Documentary,,,,,,,,,,,,,,,,,,,,,,,R,75334.0,,,,,,,,,,,,,,80.0,,,,,,4761.0,,,,30019.0,,,,,,,,,,,,,,Magnolia,2015-06-12,,,,,Documentary
211,211,228,Veteran,CJ,1200000.0,1200000.0,100.0,,0.0,/movies/?id=veteran2015.htm,veteran2015,,,184651.0,,,,,,,,,,,,,,,,,-,,,,,,,,,,Action Comedy,,,,43861.0,,,,,,,,,,,,,,,,,,,Unrated,,48039.0,,,,,,,,,,,,,123.0,,,,,,,,92838964.0,,,,,,,,1544.0,,,,,,,,CJ Entertainment,2015-09-18,,75334.0,,,Comedy
212,212,229,Goodnight Mommy,RTWC,1200000.0,1200000.0,100.0,,0.0,/movies/?id=goodnightmommy.htm,goodnightmommy,110662.0,,,50699.0,,,,72477.0,,,,315975.0,,,,,,,,-,,,,70869.0,,,,,,Horror Thriller,3798.0,,,,,5056.0,,,,,,,,,,,,,,,353034.0,,R,,,,,,,,,2313.0,,,,,1813.0,99.0,,,,,,,,,,,,,,,,,,,10145.0,,,18437.0,,Radius-TWC,2015-09-11,,,,,Horror
213,213,230,Black Sea,Focus,1200000.0,1200000.0,100.0,,0.0,/movies/?id=blacksea.htm,blacksea,,,,,,,,,,,,,,,,,,,,-,,,,,34369.0,5715.0,,,,Thriller,,,154112.0,164174.0,,,,,,,1268268.0,,,6127.0,,,,13406.0,4359.0,,,,R,,,,,11211.0,,,,,38771.0,,,,,115.0,,260024.0,,63503.0,,,45645.0,,,12673.0,,,,,,,,,57347.0,,62798.0,384042.0,,Focus Features,2015-01-23,,,,,Thriller
214,214,231,Miss You Already,RAtt.,1200000.0,1200000.0,100.0,,0.0,/movies/?id=missyoualready.htm,missyoualready,,,1323675.0,106448.0,,,,36305.0,,,,20592.0,,10998.0,,,,22581.0,,E1,,,,,,,,,423347.0,Drama,249264.0,,,45873.0,,,,,,,,,,,,,,21329.0,,,1407695.0,,PG-13,119063.0,152195.0,,,,,19089.0,,,,,,,,112.0,,,,38680.0,40370.0,,36504.0,,,,,,,,,,,,9656.0,,65264.0,2215536.0,,Roadside Attractions,2015-11-06,,,,,Drama
